imbalance_scenario,sample_size,seed,model,metric,value
(95:5),200,7,SVM,Sensitivity,0.0
(95:5),200,7,SVM,Specificity,1.0
(95:5),200,7,SVM,ROC_AUC,0.9883040935672515
(95:5),200,7,SVM,PR_AUC,0.8666666666666667
(95:5),200,7,SVM,Balanced_Accuracy,0.5
(95:5),200,7,SVM,MCC,0.0
(95:5),200,7,RandomForest,Accuracy,0.9666666666666667
(95:5),200,7,RandomForest,F1_score,0.5
(95:5),200,7,RandomForest,Sensitivity,0.3333333333333333
(95:5),200,7,RandomForest,Specificity,1.0
(95:5),200,7,RandomForest,ROC_AUC,0.8450292397660819
(95:5),200,7,RandomForest,PR_AUC,0.4551282051282051
(95:5),200,7,RandomForest,Balanced_Accuracy,0.6666666666666666
(95:5),200,7,RandomForest,MCC,0.567480306535024
(95:5),200,7,LogisticRegression,Accuracy,0.9666666666666667
(95:5),200,7,LogisticRegression,F1_score,0.5
(95:5),200,7,LogisticRegression,Sensitivity,0.3333333333333333
(95:5),200,7,LogisticRegression,Specificity,1.0
(95:5),200,7,LogisticRegression,ROC_AUC,0.9824561403508771
(95:5),200,7,LogisticRegression,PR_AUC,0.7555555555555555
(95:5),200,7,LogisticRegression,Balanced_Accuracy,0.6666666666666666
(95:5),200,7,LogisticRegression,MCC,0.567480306535024
(95:5),200,7,MLP,Accuracy,0.9666666666666667
(95:5),200,7,MLP,F1_score,0.5
(95:5),200,7,MLP,Sensitivity,0.3333333333333333
(95:5),200,7,MLP,Specificity,1.0
(95:5),200,7,MLP,ROC_AUC,1.0
(95:5),200,7,MLP,PR_AUC,1.0
(95:5),200,7,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,7,MLP,MCC,0.567480306535024
(95:5),200,8,SVM,Accuracy,0.95
(95:5),200,8,SVM,F1_score,0.0
(95:5),200,8,SVM,Sensitivity,0.0
(95:5),200,8,SVM,Specificity,1.0
(95:5),200,8,SVM,ROC_AUC,0.8947368421052633
(95:5),200,8,SVM,PR_AUC,0.2777777777777778
(95:5),200,8,SVM,Balanced_Accuracy,0.5
(95:5),200,8,SVM,MCC,0.0
(95:5),200,8,RandomForest,Accuracy,0.9666666666666667
(95:5),200,8,RandomForest,F1_score,0.5
(95:5),200,8,RandomForest,Sensitivity,0.3333333333333333
(95:5),200,8,RandomForest,Specificity,1.0
(95:5),200,8,RandomForest,ROC_AUC,0.8976608187134503
(95:5),200,8,RandomForest,PR_AUC,0.47916666666666663
(95:5),200,8,RandomForest,Balanced_Accuracy,0.6666666666666666
(95:5),200,8,RandomForest,MCC,0.567480306535024
(95:5),200,8,LogisticRegression,Accuracy,0.95
(95:5),200,8,LogisticRegression,F1_score,0.0
(95:5),200,8,LogisticRegression,Sensitivity,0.0
(95:5),200,8,LogisticRegression,Specificity,1.0
(95:5),200,8,LogisticRegression,ROC_AUC,0.8362573099415205
(95:5),200,8,LogisticRegression,PR_AUC,0.2253968253968254
(95:5),200,8,LogisticRegression,Balanced_Accuracy,0.5
(95:5),200,8,LogisticRegression,MCC,0.0
(95:5),200,8,MLP,Accuracy,0.95
(95:5),200,8,MLP,F1_score,0.0
(95:5),200,8,MLP,Sensitivity,0.0
(95:5),200,8,MLP,Specificity,1.0
(95:5),200,8,MLP,ROC_AUC,0.912280701754386
(95:5),200,8,MLP,PR_AUC,0.34074074074074073
(95:5),200,8,MLP,Balanced_Accuracy,0.5
(95:5),200,8,MLP,MCC,0.0
(95:5),200,9,SVM,Accuracy,0.95
(95:5),200,9,SVM,F1_score,0.0
(95:5),200,9,SVM,Sensitivity,0.0
(95:5),200,9,SVM,Specificity,1.0
(95:5),200,9,SVM,ROC_AUC,0.9473684210526315
(95:5),200,9,SVM,PR_AUC,0.42499999999999993
(95:5),200,9,SVM,Balanced_Accuracy,0.5
(95:5),200,9,SVM,MCC,0.0
(95:5),200,9,RandomForest,Accuracy,0.95
(95:5),200,9,RandomForest,F1_score,0.0
(95:5),200,9,RandomForest,Sensitivity,0.0
(95:5),200,9,RandomForest,Specificity,1.0
(95:5),200,9,RandomForest,ROC_AUC,0.8625730994152048
(95:5),200,9,RandomForest,PR_AUC,0.20324074074074072
(95:5),200,9,RandomForest,Balanced_Accuracy,0.5
(95:5),200,9,RandomForest,MCC,0.0
(95:5),200,9,LogisticRegression,Accuracy,0.9666666666666667
(95:5),200,9,LogisticRegression,F1_score,0.5
(95:5),200,9,LogisticRegression,Sensitivity,0.3333333333333333
(95:5),200,9,LogisticRegression,Specificity,1.0
(95:5),200,9,LogisticRegression,ROC_AUC,0.9590643274853801
(95:5),200,9,LogisticRegression,PR_AUC,0.625
(95:5),200,9,LogisticRegression,Balanced_Accuracy,0.6666666666666666
(95:5),200,9,LogisticRegression,MCC,0.567480306535024
(95:5),200,9,MLP,Accuracy,0.9666666666666667
(95:5),200,9,MLP,F1_score,0.5
(95:5),200,9,MLP,Sensitivity,0.3333333333333333
(95:5),200,9,MLP,Specificity,1.0
(95:5),200,9,MLP,ROC_AUC,0.9122807017543859
(95:5),200,9,MLP,PR_AUC,0.5625
(95:5),200,9,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,9,MLP,MCC,0.567480306535024
(95:5),200,10,SVM,Accuracy,0.95
(95:5),200,10,SVM,F1_score,0.0
(95:5),200,10,SVM,Sensitivity,0.0
(95:5),200,10,SVM,Specificity,1.0
(95:5),200,10,SVM,ROC_AUC,0.7660818713450293
(95:5),200,10,SVM,PR_AUC,0.3256410256410256
(95:5),200,10,SVM,Balanced_Accuracy,0.5
(95:5),200,10,SVM,MCC,0.0
(95:5),200,10,RandomForest,Accuracy,0.95
(95:5),200,10,RandomForest,F1_score,0.0
(95:5),200,10,RandomForest,Sensitivity,0.0
(95:5),200,10,RandomForest,Specificity,1.0
(95:5),200,10,RandomForest,ROC_AUC,0.9005847953216375
(95:5),200,10,RandomForest,PR_AUC,0.3176638176638177
(95:5),200,10,RandomForest,Balanced_Accuracy,0.5
(95:5),200,10,RandomForest,MCC,0.0
(95:5),200,10,LogisticRegression,Accuracy,0.95
(95:5),200,10,LogisticRegression,F1_score,0.0
(95:5),200,10,LogisticRegression,Sensitivity,0.0
(95:5),200,10,LogisticRegression,Specificity,1.0
(95:5),200,10,LogisticRegression,ROC_AUC,0.9005847953216375
(95:5),200,10,LogisticRegression,PR_AUC,0.29365079365079366
(95:5),200,10,LogisticRegression,Balanced_Accuracy,0.5
(95:5),200,10,LogisticRegression,MCC,0.0
(95:5),200,10,MLP,Accuracy,0.9666666666666667
(95:5),200,10,MLP,F1_score,0.5
(95:5),200,10,MLP,Sensitivity,0.3333333333333333
(95:5),200,10,MLP,Specificity,1.0
(95:5),200,10,MLP,ROC_AUC,0.8771929824561403
(95:5),200,10,MLP,PR_AUC,0.7083333333333333
(95:5),200,10,MLP,Balanced_Accuracy,0.6666666666666666
(95:5),200,10,MLP,MCC,0.567480306535024
(95:5),2000,0,SVM,Accuracy,0.98
(95:5),2000,0,SVM,F1_score,0.76
(95:5),2000,0,SVM,Sensitivity,0.6333333333333333
(95:5),2000,0,SVM,Specificity,0.9982456140350877
(95:5),2000,0,SVM,ROC_AUC,0.9875438596491228
(95:5),2000,0,SVM,PR_AUC,0.8726890773019229
(95:5),2000,0,SVM,Balanced_Accuracy,0.8157894736842105
(95:5),2000,0,SVM,MCC,0.766825781116149
(95:5),2000,0,RandomForest,Accuracy,0.97
(95:5),2000,0,RandomForest,F1_score,0.5909090909090909
(95:5),2000,0,RandomForest,Sensitivity,0.43333333333333335
(95:5),2000,0,RandomForest,Specificity,0.9982456140350877
(95:5),2000,0,RandomForest,ROC_AUC,0.9761111111111112
(95:5),2000,0,RandomForest,PR_AUC,0.8165485648802754
(95:5),2000,0,RandomForest,Balanced_Accuracy,0.7157894736842105
(95:5),2000,0,RandomForest,MCC,0.6230823952965545
(95:5),2000,0,LogisticRegression,Accuracy,0.9566666666666667
(95:5),2000,0,LogisticRegression,F1_score,0.5357142857142857
(95:5),2000,0,LogisticRegression,Sensitivity,0.5
(95:5),2000,0,LogisticRegression,Specificity,0.980701754385965
(95:5),2000,0,LogisticRegression,ROC_AUC,0.948421052631579
(95:5),2000,0,LogisticRegression,PR_AUC,0.5444841756691299
(95:5),2000,0,LogisticRegression,Balanced_Accuracy,0.7403508771929825
(95:5),2000,0,LogisticRegression,MCC,0.5145542174411297
(95:5),2000,0,MLP,Accuracy,0.9833333333333333
(95:5),2000,0,MLP,F1_score,0.8333333333333334
(95:5),2000,0,MLP,Sensitivity,0.8333333333333334
(95:5),2000,0,MLP,Specificity,0.9912280701754386
(95:5),2000,0,MLP,ROC_AUC,0.9846198830409357
(95:5),2000,0,MLP,PR_AUC,0.8689431913839366
(95:5),2000,0,MLP,Balanced_Accuracy,0.9122807017543859
(95:5),2000,0,MLP,MCC,0.8245614035087719
(95:5),2000,1,SVM,Accuracy,0.96
(95:5),2000,1,SVM,F1_score,0.42857142857142855
(95:5),2000,1,SVM,Sensitivity,0.3
(95:5),2000,1,SVM,Specificity,0.9947368421052631
(95:5),2000,1,SVM,ROC_AUC,0.9867836257309942
(95:5),2000,1,SVM,PR_AUC,0.7786320373416706
(95:5),2000,1,SVM,Balanced_Accuracy,0.6473684210526316
(95:5),2000,1,SVM,MCC,0.45883146774112354
(95:5),2000,1,RandomForest,Accuracy,0.9633333333333334
(95:5),2000,1,RandomForest,F1_score,0.47619047619047616
(95:5),2000,1,RandomForest,Sensitivity,0.3333333333333333
(95:5),2000,1,RandomForest,Specificity,0.9964912280701754
(95:5),2000,1,RandomForest,ROC_AUC,0.9786842105263158
(95:5),2000,1,RandomForest,PR_AUC,0.7322457495115838
(95:5),2000,1,RandomForest,Balanced_Accuracy,0.6649122807017543
(95:5),2000,1,RandomForest,MCC,0.5134542615198286
(95:5),2000,1,LogisticRegression,Accuracy,0.945
(95:5),2000,1,LogisticRegression,F1_score,0.10810810810810811
(95:5),2000,1,LogisticRegression,Sensitivity,0.06666666666666667
(95:5),2000,1,LogisticRegression,Specificity,0.9912280701754386
(95:5),2000,1,LogisticRegression,ROC_AUC,0.9545614035087719
(95:5),2000,1,LogisticRegression,PR_AUC,0.5016940510590157
(95:5),2000,1,LogisticRegression,Balanced_Accuracy,0.5289473684210526
(95:5),2000,1,LogisticRegression,MCC,0.11750619749585964
(95:5),2000,1,MLP,Accuracy,0.98
(95:5),2000,1,MLP,F1_score,0.7931034482758621
(95:5),2000,1,MLP,Sensitivity,0.7666666666666667
(95:5),2000,1,MLP,Specificity,0.9912280701754386
(95:5),2000,1,MLP,ROC_AUC,0.9887134502923977
(95:5),2000,1,MLP,PR_AUC,0.8310304922637428
(95:5),2000,1,MLP,Balanced_Accuracy,0.8789473684210527
(95:5),2000,1,MLP,MCC,0.7831228865170003
(95:5),2000,3,SVM,Accuracy,0.9683333333333334
(95:5),2000,3,SVM,F1_score,0.5581395348837209
(95:5),2000,3,SVM,Sensitivity,0.4
(95:5),2000,3,SVM,Specificity,0.9982456140350877
(95:5),2000,3,SVM,ROC_AUC,0.9860233918128655
(95:5),2000,3,SVM,PR_AUC,0.7956532093697593
(95:5),2000,3,SVM,Balanced_Accuracy,0.6991228070175439
(95:5),2000,3,SVM,MCC,0.5961538183430595
(95:5),2000,3,RandomForest,Accuracy,0.9533333333333334
(95:5),2000,3,RandomForest,F1_score,0.2631578947368421
(95:5),2000,3,RandomForest,Sensitivity,0.16666666666666666
(95:5),2000,3,RandomForest,Specificity,0.9947368421052631
(95:5),2000,3,RandomForest,ROC_AUC,0.954795321637427
(95:5),2000,3,RandomForest,PR_AUC,0.5290446709102316
(95:5),2000,3,RandomForest,Balanced_Accuracy,0.5807017543859649
(95:5),2000,3,RandomForest,MCC,0.30669392956103236
(95:5),2000,3,LogisticRegression,Accuracy,0.955
(95:5),2000,3,LogisticRegression,F1_score,0.37209302325581395
(95:5),2000,3,LogisticRegression,Sensitivity,0.26666666666666666
(95:5),2000,3,LogisticRegression,Specificity,0.9912280701754386
(95:5),2000,3,LogisticRegression,ROC_AUC,0.9200000000000002
(95:5),2000,3,LogisticRegression,PR_AUC,0.3896078976959575
(95:5),2000,3,LogisticRegression,Balanced_Accuracy,0.6289473684210526
(95:5),2000,3,LogisticRegression,MCC,0.38605555637193717
(95:5),2000,3,MLP,Accuracy,0.9766666666666667
(95:5),2000,3,MLP,F1_score,0.7407407407407407
(95:5),2000,3,MLP,Sensitivity,0.6666666666666666
(95:5),2000,3,MLP,Specificity,0.9929824561403509
(95:5),2000,3,MLP,ROC_AUC,0.9912280701754386
(95:5),2000,3,MLP,PR_AUC,0.8662230057129887
(95:5),2000,3,MLP,Balanced_Accuracy,0.8298245614035087
(95:5),2000,3,MLP,MCC,0.7336588857389935
(95:5),2000,4,SVM,Accuracy,0.9733333333333334
(95:5),2000,4,SVM,F1_score,0.6363636363636364
(95:5),2000,4,SVM,Sensitivity,0.4666666666666667
(95:5),2000,4,SVM,Specificity,1.0
(95:5),2000,4,SVM,ROC_AUC,0.9919298245614036
(95:5),2000,4,SVM,PR_AUC,0.8743470377727912
(95:5),2000,4,SVM,Balanced_Accuracy,0.7333333333333334
(95:5),2000,4,SVM,MCC,0.6737395006052175
(95:5),2000,4,RandomForest,Accuracy,0.9633333333333334
(95:5),2000,4,RandomForest,F1_score,0.45
(95:5),2000,4,RandomForest,Sensitivity,0.3
(95:5),2000,4,RandomForest,Specificity,0.9982456140350877
(95:5),2000,4,RandomForest,ROC_AUC,0.9635380116959065
(95:5),2000,4,RandomForest,PR_AUC,0.6857542412426818
(95:5),2000,4,RandomForest,Balanced_Accuracy,0.6491228070175439
(95:5),2000,4,RandomForest,MCC,0.507745537426074
(95:5),2000,4,LogisticRegression,Accuracy,0.9533333333333334
(95:5),2000,4,LogisticRegression,F1_score,0.3
(95:5),2000,4,LogisticRegression,Sensitivity,0.2
(95:5),2000,4,LogisticRegression,Specificity,0.9929824561403509
(95:5),2000,4,LogisticRegression,ROC_AUC,0.9452046783625732
(95:5),2000,4,LogisticRegression,PR_AUC,0.5281321295190775
(95:5),2000,4,LogisticRegression,Balanced_Accuracy,0.5964912280701754
(95:5),2000,4,LogisticRegression,MCC,0.32854123009922437
(95:5),2000,4,MLP,Accuracy,0.9766666666666667
(95:5),2000,4,MLP,F1_score,0.7586206896551724
(95:5),2000,4,MLP,Sensitivity,0.7333333333333333
(95:5),2000,4,MLP,Specificity,0.9894736842105263
(95:5),2000,4,MLP,ROC_AUC,0.9894152046783626
(95:5),2000,4,MLP,PR_AUC,0.8398576350177511
(95:5),2000,4,MLP,Balanced_Accuracy,0.8614035087719298
(95:5),2000,4,MLP,MCC,0.7468671973263985
(95:5),2000,5,SVM,Accuracy,0.9683333333333334
(95:5),2000,5,SVM,F1_score,0.5365853658536586
(95:5),2000,5,SVM,Sensitivity,0.36666666666666664
(95:5),2000,5,SVM,Specificity,1.0
(95:5),2000,5,SVM,ROC_AUC,0.9885964912280701
(95:5),2000,5,SVM,PR_AUC,0.8605471027346892
(95:5),2000,5,SVM,Balanced_Accuracy,0.6833333333333333
(95:5),2000,5,SVM,MCC,0.5956833971812706
(95:5),2000,5,RandomForest,Accuracy,0.965
(95:5),2000,5,RandomForest,F1_score,0.46153846153846156
(95:5),2000,5,RandomForest,Sensitivity,0.3
(95:5),2000,5,RandomForest,Specificity,1.0
(95:5),2000,5,RandomForest,ROC_AUC,0.9878654970760234
(95:5),2000,5,RandomForest,PR_AUC,0.8446103920094296
(95:5),2000,5,RandomForest,Balanced_Accuracy,0.65
(95:5),2000,5,RandomForest,MCC,0.5379034314101767
(95:5),2000,5,LogisticRegression,Accuracy,0.9533333333333334
(95:5),2000,5,LogisticRegression,F1_score,0.3
(95:5),2000,5,LogisticRegression,Sensitivity,0.2
(95:5),2000,5,LogisticRegression,Specificity,0.9929824561403509
(95:5),2000,5,LogisticRegression,ROC_AUC,0.9746198830409357
(95:5),2000,5,LogisticRegression,PR_AUC,0.5745377382677596
(95:5),2000,5,LogisticRegression,Balanced_Accuracy,0.5964912280701754
(95:5),2000,5,LogisticRegression,MCC,0.32854123009922437
(95:5),2000,5,MLP,Accuracy,0.9783333333333334
(95:5),2000,5,MLP,F1_score,0.7450980392156863
(95:5),2000,5,MLP,Sensitivity,0.6333333333333333
(95:5),2000,5,MLP,Specificity,0.9964912280701754
(95:5),2000,5,MLP,ROC_AUC,0.9867836257309942
(95:5),2000,5,MLP,PR_AUC,0.8558764877345088
(95:5),2000,5,MLP,Balanced_Accuracy,0.8149122807017544
(95:5),2000,5,MLP,MCC,0.7469107650546363
(95:5),2000,6,SVM,Accuracy,0.9733333333333334
(95:5),2000,6,SVM,F1_score,0.6363636363636364
(95:5),2000,6,SVM,Sensitivity,0.4666666666666667
(95:5),2000,6,SVM,Specificity,1.0
(95:5),2000,6,SVM,ROC_AUC,0.9860233918128655
(95:5),2000,6,SVM,PR_AUC,0.8356846766864986
(95:5),2000,6,SVM,Balanced_Accuracy,0.7333333333333334
(95:5),2000,6,SVM,MCC,0.6737395006052175
(95:5),2000,6,RandomForest,Accuracy,0.9716666666666667
(95:5),2000,6,RandomForest,F1_score,0.6222222222222222
(95:5),2000,6,RandomForest,Sensitivity,0.4666666666666667
(95:5),2000,6,RandomForest,Specificity,0.9982456140350877
(95:5),2000,6,RandomForest,ROC_AUC,0.9507894736842105
(95:5),2000,6,RandomForest,PR_AUC,0.708936427331544
(95:5),2000,6,RandomForest,Balanced_Accuracy,0.7324561403508771
(95:5),2000,6,RandomForest,MCC,0.6490012165607365
(95:5),2000,6,LogisticRegression,Accuracy,0.9433333333333334
(95:5),2000,6,LogisticRegression,F1_score,0.2608695652173913
(95:5),2000,6,LogisticRegression,Sensitivity,0.2
(95:5),2000,6,LogisticRegression,Specificity,0.9824561403508771
(95:5),2000,6,LogisticRegression,ROC_AUC,0.9349707602339181
(95:5),2000,6,LogisticRegression,PR_AUC,0.3664581003050622
(95:5),2000,6,LogisticRegression,Balanced_Accuracy,0.5912280701754385
(95:5),2000,6,LogisticRegression,MCC,0.24682555597610384
(95:5),2000,6,MLP,Accuracy,0.9816666666666667
(95:5),2000,6,MLP,F1_score,0.7924528301886793
(95:5),2000,6,MLP,Sensitivity,0.7
(95:5),2000,6,MLP,Specificity,0.9964912280701754
(95:5),2000,6,MLP,ROC_AUC,0.9906432748538012
(95:5),2000,6,MLP,PR_AUC,0.8830047764698319
(95:5),2000,6,MLP,Balanced_Accuracy,0.8482456140350877
(95:5),2000,6,MLP,MCC,0.7906092326845815
(95:5),2000,7,SVM,Accuracy,0.9683333333333334
(95:5),2000,7,SVM,F1_score,0.5581395348837209
(95:5),2000,7,SVM,Sensitivity,0.4
(95:5),2000,7,SVM,Specificity,0.9982456140350877
(95:5),2000,7,SVM,ROC_AUC,0.969766081871345
(95:5),2000,7,SVM,PR_AUC,0.7243101086847726
(95:5),2000,7,SVM,Balanced_Accuracy,0.6991228070175439
(95:5),2000,7,SVM,MCC,0.5961538183430595
(95:5),2000,7,RandomForest,Accuracy,0.96
(95:5),2000,7,RandomForest,F1_score,0.42857142857142855
(95:5),2000,7,RandomForest,Sensitivity,0.3
(95:5),2000,7,RandomForest,Specificity,0.9947368421052631
(95:5),2000,7,RandomForest,ROC_AUC,0.9700584795321637
(95:5),2000,7,RandomForest,PR_AUC,0.6436052893139337
(95:5),2000,7,RandomForest,Balanced_Accuracy,0.6473684210526316
(95:5),2000,7,RandomForest,MCC,0.45883146774112354
(95:5),2000,7,LogisticRegression,Accuracy,0.9416666666666667
(95:5),2000,7,LogisticRegression,F1_score,0.2222222222222222
(95:5),2000,7,LogisticRegression,Sensitivity,0.16666666666666666
(95:5),2000,7,LogisticRegression,Specificity,0.9824561403508771
(95:5),2000,7,LogisticRegression,ROC_AUC,0.9201754385964912
(95:5),2000,7,LogisticRegression,PR_AUC,0.32465402974858415
(95:5),2000,7,LogisticRegression,Balanced_Accuracy,0.5745614035087719
(95:5),2000,7,LogisticRegression,MCC,0.20817020153834942
(95:5),2000,7,MLP,Accuracy,0.9633333333333334
(95:5),2000,7,MLP,F1_score,0.6333333333333333
(95:5),2000,7,MLP,Sensitivity,0.6333333333333333
(95:5),2000,7,MLP,Specificity,0.980701754385965
(95:5),2000,7,MLP,ROC_AUC,0.9737426900584796
(95:5),2000,7,MLP,PR_AUC,0.7625704732037721
(95:5),2000,7,MLP,Balanced_Accuracy,0.8070175438596492
(95:5),2000,7,MLP,MCC,0.6140350877192983
(95:5),2000,8,SVM,Accuracy,0.96
(95:5),2000,8,SVM,F1_score,0.45454545454545453
(95:5),2000,8,SVM,Sensitivity,0.3333333333333333
(95:5),2000,8,SVM,Specificity,0.9929824561403509
(95:5),2000,8,SVM,ROC_AUC,0.9810233918128655
(95:5),2000,8,SVM,PR_AUC,0.70339832707057
(95:5),2000,8,SVM,Balanced_Accuracy,0.6631578947368421
(95:5),2000,8,SVM,MCC,0.4711110793705656
(95:5),2000,8,RandomForest,Accuracy,0.955
(95:5),2000,8,RandomForest,F1_score,0.34146341463414637
(95:5),2000,8,RandomForest,Sensitivity,0.23333333333333334
(95:5),2000,8,RandomForest,Specificity,0.9929824561403509
(95:5),2000,8,RandomForest,ROC_AUC,0.9504385964912281
(95:5),2000,8,RandomForest,PR_AUC,0.616064471123519
(95:5),2000,8,RandomForest,Balanced_Accuracy,0.6131578947368421
(95:5),2000,8,RandomForest,MCC,0.36767061357121483
(95:5),2000,8,LogisticRegression,Accuracy,0.9533333333333334
(95:5),2000,8,LogisticRegression,F1_score,0.4166666666666667
(95:5),2000,8,LogisticRegression,Sensitivity,0.3333333333333333
(95:5),2000,8,LogisticRegression,Specificity,0.9859649122807017
(95:5),2000,8,LogisticRegression,ROC_AUC,0.9338011695906432
(95:5),2000,8,LogisticRegression,PR_AUC,0.5273327207278505
(95:5),2000,8,LogisticRegression,Balanced_Accuracy,0.6596491228070175
(95:5),2000,8,LogisticRegression,MCC,0.40794051763355366
(95:5),2000,8,MLP,Accuracy,0.9683333333333334
(95:5),2000,8,MLP,F1_score,0.6415094339622641
(95:5),2000,8,MLP,Sensitivity,0.5666666666666667
(95:5),2000,8,MLP,Specificity,0.9894736842105263
(95:5),2000,8,MLP,ROC_AUC,0.9736842105263157
(95:5),2000,8,MLP,PR_AUC,0.7238050015294222
(95:5),2000,8,MLP,Balanced_Accuracy,0.7780701754385965
(95:5),2000,8,MLP,MCC,0.6312925107330285
(95:5),2000,9,SVM,Accuracy,0.9633333333333334
(95:5),2000,9,SVM,F1_score,0.45
(95:5),2000,9,SVM,Sensitivity,0.3
(95:5),2000,9,SVM,Specificity,0.9982456140350877
(95:5),2000,9,SVM,ROC_AUC,0.9871345029239766
(95:5),2000,9,SVM,PR_AUC,0.8218015273956059
(95:5),2000,9,SVM,Balanced_Accuracy,0.6491228070175439
(95:5),2000,9,SVM,MCC,0.507745537426074
(95:5),2000,9,RandomForest,Accuracy,0.95
(95:5),2000,9,RandomForest,F1_score,0.25
(95:5),2000,9,RandomForest,Sensitivity,0.16666666666666666
(95:5),2000,9,RandomForest,Specificity,0.9912280701754386
(95:5),2000,9,RandomForest,ROC_AUC,0.9639181286549707
(95:5),2000,9,RandomForest,PR_AUC,0.5411765382446564
(95:5),2000,9,RandomForest,Balanced_Accuracy,0.5789473684210527
(95:5),2000,9,RandomForest,MCC,0.2688064609902745
(95:5),2000,9,LogisticRegression,Accuracy,0.9433333333333334
(95:5),2000,9,LogisticRegression,F1_score,0.19047619047619047
(95:5),2000,9,LogisticRegression,Sensitivity,0.13333333333333333
(95:5),2000,9,LogisticRegression,Specificity,0.9859649122807017
(95:5),2000,9,LogisticRegression,ROC_AUC,0.9283625730994152
(95:5),2000,9,LogisticRegression,PR_AUC,0.3449146779666568
(95:5),2000,9,LogisticRegression,Balanced_Accuracy,0.5596491228070175
(95:5),2000,9,LogisticRegression,MCC,0.1857174988475976
(95:5),2000,9,MLP,Accuracy,0.9783333333333334
(95:5),2000,9,MLP,F1_score,0.7636363636363637
(95:5),2000,9,MLP,Sensitivity,0.7
(95:5),2000,9,MLP,Specificity,0.9929824561403509
(95:5),2000,9,MLP,ROC_AUC,0.982280701754386
(95:5),2000,9,MLP,PR_AUC,0.8518615031704782
(95:5),2000,9,MLP,Balanced_Accuracy,0.8464912280701754
(95:5),2000,9,MLP,MCC,0.755816499711205
(95:5),2000,10,SVM,Accuracy,0.97
(95:5),2000,10,SVM,F1_score,0.5909090909090909
(95:5),2000,10,SVM,Sensitivity,0.43333333333333335
(95:5),2000,10,SVM,Specificity,0.9982456140350877
(95:5),2000,10,SVM,ROC_AUC,0.9908187134502924
(95:5),2000,10,SVM,PR_AUC,0.881605180646088
(95:5),2000,10,SVM,Balanced_Accuracy,0.7157894736842105
(95:5),2000,10,SVM,MCC,0.6230823952965545
(95:5),2000,10,RandomForest,Accuracy,0.9683333333333334
(95:5),2000,10,RandomForest,F1_score,0.5957446808510638
(95:5),2000,10,RandomForest,Sensitivity,0.4666666666666667
(95:5),2000,10,RandomForest,Specificity,0.9947368421052631
(95:5),2000,10,RandomForest,ROC_AUC,0.9682163742690059
(95:5),2000,10,RandomForest,PR_AUC,0.7395815189745567
(95:5),2000,10,RandomForest,Balanced_Accuracy,0.7307017543859649
(95:5),2000,10,RandomForest,MCC,0.6060664032420771
(95:5),2000,10,LogisticRegression,Accuracy,0.955
(95:5),2000,10,LogisticRegression,F1_score,0.34146341463414637
(95:5),2000,10,LogisticRegression,Sensitivity,0.23333333333333334
(95:5),2000,10,LogisticRegression,Specificity,0.9929824561403509
(95:5),2000,10,LogisticRegression,ROC_AUC,0.9464327485380117
(95:5),2000,10,LogisticRegression,PR_AUC,0.6250483501965535
(95:5),2000,10,LogisticRegression,Balanced_Accuracy,0.6131578947368421
(95:5),2000,10,LogisticRegression,MCC,0.36767061357121483
(95:5),2000,10,MLP,Accuracy,0.9833333333333333
(95:5),2000,10,MLP,F1_score,0.8148148148148148
(95:5),2000,10,MLP,Sensitivity,0.7333333333333333
(95:5),2000,10,MLP,Specificity,0.9964912280701754
(95:5),2000,10,MLP,ROC_AUC,0.985672514619883
(95:5),2000,10,MLP,PR_AUC,0.867350899599202
(95:5),2000,10,MLP,Balanced_Accuracy,0.8649122807017544
(95:5),2000,10,MLP,MCC,0.8117077033708014
